Testlist_Endcomma Await_Keyword Atom.Many_Trailers* Atom Many_Trailers ::: 162
Not_Test Open_Sq_Bracket* Testlist_Comp.Close_Sq_Bracket [ ε ::: 162
Arglist Shift_Expr* Shift_Op.Arith_Expr NUMBER ε ::: 162
Not_Test Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket* Testlist_Comp Close_Sq_Bracket ::: 162
Testlist_Comp Unary_Op Factor* Atom Many_Trailers ::: 160
Typedargslist.Close_Paren Typedargslist* Close_Paren Star_Op Tfpdef.Star_Tfpdef_Comma ::: 160
Typedargslist Star_Op* Tfpdef.Star_Tfpdef_Comma * ε ::: 160
Generic_Expr Atom* Many_Trailers NAME ε ::: 160
Typedargslist Star_Op Tfpdef.Star_Tfpdef_Comma* Tfpdef Star_Tfpdef_Comma ::: 160
With_Item Atom Many_Trailers* Open_Paren Arglist.Close_Paren ::: 160
Argument And_Test And_Bool_Op.Not_Test* And_Bool_Op Not_Test ::: 160
Subscriptlist.Close_Sq_Bracket Subscriptlist* Close_Sq_Bracket Colon Test.Sliceop ::: 158
Subscriptlist Colon* Test.Sliceop : ε ::: 158
Stmt_Or_Newline Small_Stmts* Newline NUMBER ε ::: 158
Testlist_Star_Expr Not_Bool_Op Not_Test* Open_Paren Testlist_Comp.Close_Paren ::: 158
Testlist_Star_Expr And_Test* And_Bool_Op.Not_Test And_Test And_Bool_Op.Not_Test ::: 158
Small_Stmts Return_Keyword Testlist_Endcomma* Await_Keyword Atom.Many_Trailers ::: 158
Testlist_Endcomma Or_Test* Or_Bool_Op.And_Test Not_Bool_Op Not_Test ::: 158
Testlist_Comp Lambda_Keyword Colon.Test* Colon Test ::: 158
Shift_Expr Shift_Expr* Shift_Op.Arith_Expr Shift_Expr Shift_Op.Arith_Expr ::: 158
Subscriptlist Test* Colon.Test.Sliceop NUMBER ε ::: 158
Subscriptlist Colon Test.Sliceop* Test Sliceop ::: 158
Testlist_Comp Lambda_Keyword* Colon.Test lambda ε ::: 158
Testlist_Star_Expr Test_Or_Star_Expr* Comma.Test_Or_Star_Exprs False ε ::: 156
Stmts_Or_Newlines Try_Keyword Colon.Suite.Except_Stmt.Else_Stmt.Finally_Stmt* Colon Suite.Except_Stmt.Else_Stmt.Finally_Stmt ::: 156
Comp_Iter If_Keyword* Test_Nocond.Comp_Iter if ε ::: 156
Testlist_Star_Expr Or_Test* Or_Bool_Op.And_Test Open_Paren Testlist_Comp.Close_Paren ::: 156
Comp_Iter If_Keyword Test_Nocond.Comp_Iter* Test_Nocond Comp_Iter ::: 156
Subscriptlist And_Expr* And_Op.Shift_Expr NAME ε ::: 156
Not_Test Arith_Expr Arith_Op.Term* Arith_Op Term ::: 156
Stmts_Or_Newlines Try_Keyword* Colon.Suite.Except_Stmt.Else_Stmt.Finally_Stmt try ε ::: 156
Subscriptlist Colon Test* Open_Paren Testlist_Comp.Close_Paren ::: 156
Testlist_Comp Test_Or_Star_Expr* Comp_For Unary_Op Factor ::: 154
Comparison Comparison* Comp_Op.Expr Open_Paren Testlist_Comp.Close_Paren ::: 154
Testlist_Star_Expr Or_Test* If_Keyword.Or_Test.Else_Keyword.Test False ε ::: 154
And_Bool_Op.Not_Test And_Bool_Op Not_Test* True ε ::: 154
Star_Tfpdef Star_Op* Star_Tfpdef_Comma * ε ::: 152
Testlist_Star_Expr Unary_Op* Factor + ε ::: 152
Not_Test And_Expr* And_Op.Shift_Expr Atom Many_Trailers ::: 152
Testlist_Star_Expr Comparison* Comp_Op.Expr Open_Paren Testlist_Comp.Close_Paren ::: 152
Dict_Or_Set_Maker Atom Many_Trailers* Dot Simple_Name ::: 152
Arguments And_Expr* And_Op.Shift_Expr NAME ε ::: 152
Testlist_Comp Test_Or_Star_Expr* Comma.Test_Or_Star_Exprs And_Expr And_Op.Shift_Expr ::: 152
Suite Small_Stmts* Newline Del_Keyword Exprlist ::: 152
Test_Or_Star_Exprs Or_Test* Or_Bool_Op.And_Test And_Test And_Bool_Op.Not_Test ::: 152
Small_Stmts And_Test* And_Bool_Op.Not_Test Atom Many_Trailers ::: 150
Test_Nocond Comparison* Comp_Op.Expr Arith_Expr Arith_Op.Term ::: 150
Stmts_Or_Newlines Class_Keyword Simple_Name.Open_Paren.Close_Paren.Colon.Suite* Simple_Name Open_Paren.Close_Paren.Colon.Suite ::: 150
Stmts_Or_Newlines Class_Keyword* Simple_Name.Open_Paren.Close_Paren.Colon.Suite class ε ::: 150
Stmt_Or_Newline Small_Stmts* Newline raise ε ::: 148
Arglist And_Test* And_Bool_Op.Not_Test NAME ε ::: 148
Shift_Expr Unary_Op* Factor - ε ::: 148
Testlist_Comp.Close_Paren Testlist_Comp* Close_Paren Lambda_Keyword Colon.Test ::: 148
Shift_Op.Arith_Expr Shift_Op Arith_Expr* Term MulDiv_Op.Factor ::: 148
Test_Or_Star_Expr Or_Test* Or_Bool_Op.And_Test NAME ε ::: 148
Atom Open_Curl_Bracket* Close_Curl_Bracket { ε ::: 146
Arglist Argument* Comma.Arguments And_Test And_Bool_Op.Not_Test ::: 146
Atom Open_Curl_Bracket Close_Curl_Bracket* } ε ::: 146
Or_Test And_Expr And_Op.Shift_Expr* And_Op Shift_Expr ::: 144
Or_Test.Comp_Iter Or_Test Comp_Iter* If_Keyword Test_Nocond.Comp_Iter ::: 144
Comma.Star_Double_Star Comma Star_Double_Star* Star_Vfpdef Comma.Double_Star_Vfpdef ::: 144
Star_Double_Star Star_Vfpdef* Comma.Double_Star_Vfpdef Star_Op Vfpdef ::: 144
Star_Double_Star Star_Vfpdef Comma.Double_Star_Vfpdef* Comma Double_Star_Vfpdef ::: 144
Arglist Or_Test* Or_Bool_Op.And_Test And_Test And_Bool_Op.Not_Test ::: 144
Testlist_Comp Unary_Op* Factor ~ ε ::: 142
Subscripts Subscript* Comma.Subscripts Colon Test ::: 142
Subscript Test Colon.Test.Sliceop* Colon Test.Sliceop ::: 142
Testlist_Comp.Close_Sq_Bracket Testlist_Comp* Close_Sq_Bracket Comparison Comp_Op.Expr ::: 142
Subscriptlist Unary_Op Factor* Atom Many_Trailers ::: 140
Shift_Expr Unary_Op Factor* Atom Many_Trailers ::: 140
Argument Or_Test* If_Keyword.Or_Test.Else_Keyword.Test NAME ε ::: 140
Subscripts Subscript* Comma.Subscripts None ε ::: 140
Test_Or_Star_Exprs Test_Or_Star_Expr* Comma.Test_Or_Star_Exprs Atom_Expr Double_Star_Op.Factor ::: 140
Test_Or_Star_Exprs Atom_Expr* Double_Star_Op.Factor NUMBER ε ::: 140
Test_Or_Star_Exprs Atom_Expr* Double_Star_Op.Factor NAME ε ::: 138
Subscripts Test Colon.Test.Sliceop* Colon Test.Sliceop ::: 138
Small_Stmts Or_Test Or_Bool_Op.And_Test* Or_Bool_Op And_Test ::: 138
Comma.Subscripts Comma Subscripts* Test Colon.Test.Sliceop ::: 138
Expr And_Expr And_Op.Shift_Expr* And_Op Shift_Expr ::: 136
Comp_Op.Expr Comp_Op Expr* And_Expr And_Op.Shift_Expr ::: 136
Exprlist.In_Keyword.Testlist_Endcomma.Colon.Suite Exprlist* In_Keyword.Testlist_Endcomma.Colon.Suite Generic_Exprs Comma ::: 136
Small_Stmts Small_Stmt* Semicolon.Small_Stmts Testlist_Star_Expr Aug_Assign.Testlist_Endcomma ::: 136
Semicolon.Small_Stmts Semicolon Small_Stmts* Del_Keyword Exprlist ::: 136
Small_Stmt Testlist_Star_Expr Aug_Assign.Testlist_Endcomma* Aug_Assign Testlist_Endcomma ::: 136
And_Test Atom* Many_Trailers STRING ε ::: 136
Test_Or_Star_Exprs Atom* Many_Trailers Open_Paren Testlist_Comp.Close_Paren ::: 136
Testlist_Comp Or_Test* If_Keyword.Or_Test.Else_Keyword.Test Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 134
And_Bool_Op.Not_Test And_Bool_Op Not_Test* Arith_Expr Arith_Op.Term ::: 134
And_Expr And_Expr* And_Op.Shift_Expr Open_Paren Testlist_Comp.Close_Paren ::: 134
Test_Or_Star_Expr And_Expr* And_Op.Shift_Expr NAME ε ::: 134
START Stmt_Or_Newline* Stmts_Or_Newlines Try_Keyword Colon.Suite.Except_Stmt.Else_Stmt ::: 133
And_Expr And_Expr* And_Op.Shift_Expr Atom Many_Trailers ::: 132
Or_Test.Else_Keyword.Test Or_Test* Else_Keyword.Test Term MulDiv_Op.Factor ::: 132
Testlist_Star_Expr Test_Or_Star_Expr* Comma.Test_Or_Star_Exprs True ε ::: 132
Stmt_Or_Newline Small_Stmts* Semicolon.Newline Assert_Keyword Test ::: 130
Testlist_Comp Test_Or_Star_Expr* Comp_For True ε ::: 130
Suite Small_Stmts* Semicolon.Newline Return_Keyword Testlist_Endcomma ::: 130
Test Or_Test* If_Keyword.Or_Test.Else_Keyword.Test None ε ::: 130
Testlist_Endcomma Test* Comma.Testlist_Endcomma Comparison Comp_Op.Expr ::: 130
Test Or_Test* If_Keyword.Or_Test.Else_Keyword.Test True ε ::: 130
Test.Sliceop Test* Sliceop Arith_Expr Arith_Op.Term ::: 130
Expr Term* MulDiv_Op.Factor Unary_Op Factor ::: 130
Test Atom_Expr* Double_Star_Op.Factor Atom Many_Trailers ::: 128
Testlist_Endcomma Xor_Expr* Xor_Op.And_Expr NAME ε ::: 128
Subscripts Test* Colon.Test Atom Many_Trailers ::: 128
Test_Or_Star_Exprs Test_Or_Star_Expr* Comma.Test_Or_Star_Exprs Lambda_Keyword Varargslist.Colon.Test ::: 128
Expr Arith_Expr* Arith_Op.Term Atom_Expr Double_Star_Op.Factor ::: 128
And_Test And_Expr And_Op.Shift_Expr* And_Op Shift_Expr ::: 128
Xor_Expr Atom Many_Trailers* Trailer Many_Trailers ::: 128
Arglist Unary_Op Factor* Open_Paren Testlist_Comp.Close_Paren ::: 128
Testlist_Comp Test_Or_Star_Expr* Comp_For False ε ::: 126
Star_Double_Star_Typed Star_Tfpdef* Comma.Double_Star_Tfpdef Star_Op Star_Tfpdef_Comma ::: 126
Stmt_Or_Newline Small_Stmts* Newline Or_Test If_Keyword.Or_Test.Else_Keyword.Test ::: 126
Generic_Expr Atom Many_Trailers* Dot Simple_Name ::: 126
Test_Or_Star_Expr And_Test And_Bool_Op.Not_Test* And_Bool_Op Not_Test ::: 126
Aug_Assign.Testlist_Endcomma Aug_Assign Testlist_Endcomma* Test Comma ::: 126
Xor_Expr Atom Many_Trailers* Dot Simple_Name ::: 126
Arguments Unary_Op* Factor + ε ::: 126
Subscriptlist Unary_Op Factor* Open_Paren Testlist_Comp.Close_Paren ::: 126
Subscript Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket* Testlist_Comp Close_Sq_Bracket ::: 124
Test_Or_Star_Exprs Test_Or_Star_Expr* Comma.Test_Or_Star_Exprs Shift_Expr Shift_Op.Arith_Expr ::: 124
Testlist_Endcomma Arith_Expr* Arith_Op.Term Unary_Op Factor ::: 124
Argument Star_Op Test* Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 124
Subscript Open_Sq_Bracket* Testlist_Comp.Close_Sq_Bracket [ ε ::: 124
Small_Stmts Term* MulDiv_Op.Factor NAME ε ::: 124
Testlist_Endcomma Xor_Expr* Xor_Op.And_Expr Atom Many_Trailers ::: 124
Testlist_Comp Or_Test* If_Keyword.Or_Test.Else_Keyword.Test Term MulDiv_Op.Factor ::: 122
Arguments Or_Test* If_Keyword.Or_Test.Else_Keyword.Test NUMBER ε ::: 122
Aug_Assign.Testlist_Endcomma Aug_Assign Testlist_Endcomma* Open_Paren Close_Paren ::: 122
Subscripts Subscript* Comma.Subscripts STRING ε ::: 122
And_Expr Unary_Op* Factor ~ ε ::: 122
Test_Or_Star_Expr Arith_Expr* Arith_Op.Term Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 122
Subscriptlist Subscript* Comma.Subscripts Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 122
Subscriptlist Subscript* Comma.Subscripts Test Colon.Test.Sliceop ::: 120
Test_Or_Star_Expr Not_Bool_Op* Not_Test not ε ::: 120
Typedargslist Star_Op* Star_Tfpdef_Comma * ε ::: 120
Arglist Test* Comp_For Not_Bool_Op Not_Test ::: 120
Or_Test Comparison* Comp_Op.Expr NUMBER ε ::: 120
Arglist Argument* Comma.Arguments And_Expr And_Op.Shift_Expr ::: 120
Stmts_Or_Newlines Small_Stmts* Newline Or_Test If_Keyword.Or_Test.Else_Keyword.Test ::: 120
Test_Or_Star_Expr Atom_Expr* Double_Star_Op.Factor Atom Many_Trailers ::: 120
Test.Sliceop Test* Sliceop Unary_Op Factor ::: 120
Exprlist.In_Keyword.Testlist_Endcomma.Colon.Suite Exprlist* In_Keyword.Testlist_Endcomma.Colon.Suite Atom Many_Trailers ::: 120
Typedargslist.Close_Paren Typedargslist* Close_Paren Star_Op Star_Tfpdef_Comma ::: 120
Yield_Arg Test* Comma.Testlist_Endcomma None ε ::: 120
Arglist Arguments* Comma Open_Paren Testlist_Comp.Close_Paren ::: 118
Stmts_Or_Newlines Small_Stmts* Newline And_Test And_Bool_Op.Not_Test ::: 118
Test Open_Paren* Yield_Expr.Close_Paren ( ε ::: 118
Arglist Unary_Op Factor* Atom_Expr Double_Star_Op.Factor ::: 118
Yield_Arg Arith_Expr* Arith_Op.Term Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 118
Test Open_Paren Yield_Expr.Close_Paren* Yield_Expr Close_Paren ::: 118
Aug_Assign.Testlist_Endcomma Aug_Assign* Testlist_Endcomma **= ε ::: 118
Test_Or_Star_Expr Star_Op Expr* NAME ε ::: 118
Test Or_Test* If_Keyword.Or_Test.Else_Keyword.Test Term MulDiv_Op.Factor ::: 118
Arglist And_Test* And_Bool_Op.Not_Test And_Test And_Bool_Op.Not_Test ::: 116
Arguments Shift_Expr* Shift_Op.Arith_Expr NUMBER ε ::: 116
Testlist_Star_Expr.Yield_Testlist_Star_Assign_Exprs Testlist_Star_Expr* Yield_Testlist_Star_Assign_Exprs Open_Paren Testlist_Comp.Close_Paren ::: 116
Test_Or_Star_Expr Xor_Expr Xor_Op.And_Expr* Xor_Op And_Expr ::: 116
Shift_Expr Shift_Expr* Shift_Op.Arith_Expr NAME ε ::: 116
Many_Vfpdef Vfpdef_Default* Comma.Many_Vfpdef Vfpdef Assign_Op.Test ::: 116
Testlist_Comp Test_Or_Star_Expr* Comma.Test_Or_Star_Exprs Open_Paren Close_Paren ::: 116
Arglist Arguments* Comma Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 116
Test.Colon.Suite Test* Colon.Suite Arith_Expr Arith_Op.Term ::: 116
Testlist_Comp Xor_Expr* Xor_Op.And_Expr Open_Paren Testlist_Comp.Close_Paren ::: 116
Suite.Except_Stmt.Else_Stmt Suite* Except_Stmt.Else_Stmt Small_Stmts Newline ::: 114
Testlist_Star_Expr.Yield_Testlist_Star_Assign_Exprs Testlist_Star_Expr* Yield_Testlist_Star_Assign_Exprs Test_Or_Star_Expr Comma.Test_Or_Star_Exprs ::: 114
Test_Or_Star_Expr Or_Test* If_Keyword.Or_Test.Else_Keyword.Test Arith_Expr Arith_Op.Term ::: 114
Small_Stmt Import_Keyword Dotted_As_Names* Dotted_Name As_Keyword.Simple_Name ::: 114
Subscriptlist Test* Colon.Test Open_Paren Testlist_Comp.Close_Paren ::: 114
Test.Assign_Op.Test Test* Assign_Op.Test Atom Many_Trailers ::: 114
Testlist_Comp Comparison* Comp_Op.Expr And_Expr And_Op.Shift_Expr ::: 114
Subscriptlist Open_Paren* Close_Paren ( ε ::: 114
Test_Or_Star_Exprs Lambda_Keyword Colon.Test* Colon Test ::: 114
Subscriptlist.Close_Sq_Bracket Subscriptlist* Close_Sq_Bracket Open_Paren Close_Paren ::: 114
Subscriptlist Open_Paren Close_Paren* ) ε ::: 114
Test Unary_Op* Factor ~ ε ::: 114
Test_Or_Star_Exprs Lambda_Keyword* Colon.Test lambda ε ::: 114
Test Xor_Expr* Xor_Op.And_Expr NAME ε ::: 112
Yield_Arg Test* Comma.Testlist_Endcomma Arith_Expr Arith_Op.Term ::: 112
Arglist Shift_Expr* Shift_Op.Arith_Expr Atom Many_Trailers ::: 112
Star_Double_Star Star_Op* Vfpdef * ε ::: 112
Else_Keyword.Test Else_Keyword Test* Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 112
Semicolon.Small_Stmts Semicolon Small_Stmts* NAME ε ::: 112
Comma.Star_Double_Star Comma Star_Double_Star* Star_Op Vfpdef ::: 112
Star_Double_Star Star_Op Vfpdef* NAME ε ::: 112
Argument Arith_Expr* Arith_Op.Term Atom_Expr Double_Star_Op.Factor ::: 110
Test_Or_Star_Exprs Shift_Expr Shift_Op.Arith_Expr* Shift_Op Arith_Expr ::: 110
Arglist Test* Comp_For Or_Test Or_Bool_Op.And_Test ::: 110
Testlist_Endcomma Open_Paren Yield_Expr.Close_Paren* Yield_Expr Close_Paren ::: 110
Comma.Test_Or_Star_Exprs Comma Test_Or_Star_Exprs* Shift_Expr Shift_Op.Arith_Expr ::: 110
Testlist_Star_Expr Comparison* Comp_Op.Expr Arith_Expr Arith_Op.Term ::: 110
Shift_Op.Arith_Expr Shift_Op Arith_Expr* Arith_Expr Arith_Op.Term ::: 110
Dict_Or_Set_Maker Test* Colon.Test None ε ::: 110
Testlist_Endcomma Open_Paren* Yield_Expr.Close_Paren ( ε ::: 110
Subscriptlist Or_Test If_Keyword.Or_Test.Else_Keyword.Test* If_Keyword Or_Test.Else_Keyword.Test ::: 108
Shift_Expr Unary_Op Factor* NUMBER ε ::: 108
Yield_Expr.Close_Paren Yield_Expr* Close_Paren yield ε ::: 108
Subscriptlist.Close_Sq_Bracket Subscriptlist* Close_Sq_Bracket Or_Test If_Keyword.Or_Test.Else_Keyword.Test ::: 108
Test_Nocond Comparison* Comp_Op.Expr Comparison Comp_Op.Expr ::: 108
Stmts_Or_Newlines Stmt_Or_Newline Stmts_Or_Newlines* Class_Keyword Simple_Name.Open_Paren.Close_Paren.Colon.Suite ::: 108
Comparison Shift_Expr Shift_Op.Arith_Expr* Shift_Op Arith_Expr ::: 108
Small_Stmt Testlist_Star_Expr* Aug_Assign.Testlist_Endcomma NAME ε ::: 108
Subscripts Test* Colon NAME ε ::: 108
Small_Stmts Return_Keyword Testlist_Endcomma* Test Comma ::: 106
Test_Or_Star_Expr Lambda_Keyword Colon.Test* Colon Test ::: 106
Test_Or_Star_Expr Lambda_Keyword* Colon.Test lambda ε ::: 106
Aug_Assign.Testlist_Endcomma Aug_Assign Testlist_Endcomma* Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 106
Arith_Op.Term Arith_Op Term* Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 106
Term Open_Curl_Bracket* Dict_Or_Set_Maker.Close_Curl_Bracket { ε ::: 106
And_Bool_Op.Not_Test And_Bool_Op Not_Test* Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 106
Small_Stmt Import_From_Froms* Import_From_Imports From_Keyword Dots_Plus ::: 106
Aug_Assign.Testlist_Endcomma Aug_Assign Testlist_Endcomma* Or_Test Or_Bool_Op.And_Test ::: 106
Small_Stmt Import_Keyword Dotted_As_Names* Dotted_As_Name Comma.Dotted_As_Names ::: 106
Term Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket* Dict_Or_Set_Maker Close_Curl_Bracket ::: 106
Many_KeyVals_Or_Unpacks Test* Colon.Test Arith_Expr Arith_Op.Term ::: 106
Testlist_Star_Expr Comparison* Comp_Op.Expr Term MulDiv_Op.Factor ::: 104
Many_KeyVals_Or_Unpacks Test* Colon.Test None ε ::: 104
Test.Colon.Suite.Else_Stmt Test* Colon.Suite.Else_Stmt False ε ::: 104
Testlist_Endcomma Comparison* Comp_Op.Expr And_Expr And_Op.Shift_Expr ::: 104
Varargslist Many_Vfpdef Comma.Double_Star_Vfpdef* Comma Double_Star_Vfpdef ::: 104
Aug_Assign.Testlist_Endcomma Aug_Assign Testlist_Endcomma* Xor_Expr Xor_Op.And_Expr ::: 104
Varargslist.Colon.Test Varargslist* Colon.Test Many_Vfpdef Comma.Double_Star_Vfpdef ::: 104
Yield_Arg Test* Comma.Testlist_Endcomma NUMBER ε ::: 104
Not_Test Term* MulDiv_Op.Factor STRING ε ::: 104
Subscript Test* Colon NAME ε ::: 102
Argument Not_Bool_Op Not_Test* NAME ε ::: 102
Comma.Testlist_Endcomma Comma Testlist_Endcomma* Comparison Comp_Op.Expr ::: 102
Varargslist.Colon.Test Varargslist* Colon.Test Double_Star_Op Vfpdef ::: 102
Varargslist Double_Star_Op Vfpdef* NAME ε ::: 102
Small_Stmt Atom Many_Trailers* Open_Paren Close_Paren ::: 102
Test_Or_Star_Expr Unary_Op* Factor + ε ::: 102
Many_KeyVals_Or_Unpacks Test* Colon.Test Term MulDiv_Op.Factor ::: 102
Small_Stmts Return_Keyword Testlist_Endcomma* Open_Paren Yield_Expr.Close_Paren ::: 102
Testlist_Comp Test_Or_Star_Expr* Comma.Test_Or_Star_Exprs Shift_Expr Shift_Op.Arith_Expr ::: 102
Varargslist Double_Star_Op* Vfpdef ** ε ::: 102
Subscript Comparison* Comp_Op.Expr Atom Many_Trailers ::: 102
Exprlist Generic_Exprs* Comma NAME ε ::: 102
Or_Bool_Op.And_Test Or_Bool_Op And_Test* Unary_Op Factor ::: 100
Stmt_Or_Newline Small_Stmts* Newline Or_Test Or_Bool_Op.And_Test ::: 100
Term Unary_Op* Factor + ε ::: 100
Arguments Double_Star_Op Test* Open_Paren Testlist_Comp.Close_Paren ::: 100
Exprlist Generic_Expr* Comma.Generic_Exprs Atom Many_Trailers ::: 100
Generic_Exprs Atom* Many_Trailers NAME ε ::: 98
Comma.Generic_Exprs Comma Generic_Exprs* Atom Many_Trailers ::: 98
Comma.Test_Or_Star_Exprs Comma Test_Or_Star_Exprs* Lambda_Keyword Colon.Test ::: 98
Small_Stmts Term* MulDiv_Op.Factor STRING ε ::: 98
Subscriptlist Test* Colon.Test.Sliceop NAME ε ::: 98
Arglist Argument* Comma.Arguments Shift_Expr Shift_Op.Arith_Expr ::: 98
KeyVal_Or_Unpack Double_Star_Op* Expr ** ε ::: 98
Test_Or_Star_Expr Shift_Expr* Shift_Op.Arith_Expr Open_Paren Testlist_Comp.Close_Paren ::: 98
Many_KeyVals_Or_Unpacks Test* Colon.Test Unary_Op Factor ::: 98
Small_Stmts Shift_Expr* Shift_Op.Arith_Expr Shift_Expr Shift_Op.Arith_Expr ::: 96
Yield_Arg Open_Sq_Bracket* Close_Sq_Bracket [ ε ::: 96
Small_Stmts And_Test* And_Bool_Op.Not_Test NAME ε ::: 96
Stmts_Or_Newlines Stmt_Or_Newline Stmts_Or_Newlines* Try_Keyword Colon.Suite.Except_Stmt.Else_Stmt.Finally_Stmt ::: 96
Testlist_Endcomma Comparison* Comp_Op.Expr NUMBER ε ::: 96
Yield_Arg Open_Sq_Bracket Close_Sq_Bracket* ] ε ::: 96
Subscript Term MulDiv_Op.Factor* MulDiv_Op Factor ::: 96
Arglist Star_Op Test* Term MulDiv_Op.Factor ::: 94
Small_Stmts Yield_Keyword Yield_Arg* Open_Sq_Bracket Close_Sq_Bracket ::: 94
Subscript Test* Colon.Test Arith_Expr Arith_Op.Term ::: 94
Yield_Arg Or_Test If_Keyword.Or_Test.Else_Keyword.Test* If_Keyword Or_Test.Else_Keyword.Test ::: 94
Dict_Or_Set_Maker Test_Or_Star_Expr* Comma.Test_Or_Star_Exprs Open_Paren Testlist_Comp.Close_Paren ::: 94
Comma.Many_KeyVals_Or_Unpacks Comma Many_KeyVals_Or_Unpacks* Double_Star_Op Expr ::: 94
Exprlist Open_Sq_Bracket* Testlist_Comp.Close_Sq_Bracket [ ε ::: 94
Exprlist Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket* Testlist_Comp Close_Sq_Bracket ::: 94
Many_KeyVals_Or_Unpacks Double_Star_Op* Expr ** ε ::: 94
And_Test Unary_Op* Factor - ε ::: 94
Test_Or_Star_Exprs And_Expr* And_Op.Shift_Expr NAME ε ::: 94
From_Keyword.Test From_Keyword Test* None ε ::: 94
Not_Test Term* MulDiv_Op.Factor Atom Many_Trailers ::: 92
Subscriptlist.Close_Sq_Bracket Subscriptlist* Close_Sq_Bracket Or_Test Or_Bool_Op.And_Test ::: 92
Or_Bool_Op.And_Test Or_Bool_Op And_Test* Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 92
Stmts_Or_Newlines Small_Stmts* Semicolon.Newline continue ε ::: 92
Subscriptlist Or_Test Or_Bool_Op.And_Test* Or_Bool_Op And_Test ::: 92
And_Test Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket* Dict_Or_Set_Maker Close_Curl_Bracket ::: 92
Test_Or_Star_Expr Not_Bool_Op Not_Test* Atom Many_Trailers ::: 92
Arguments Or_Test* Or_Bool_Op.And_Test And_Test And_Bool_Op.Not_Test ::: 92
Or_Test And_Test* And_Bool_Op.Not_Test Not_Bool_Op Not_Test ::: 92
Or_Test.Else_Keyword.Test Or_Test* Else_Keyword.Test And_Expr And_Op.Shift_Expr ::: 92
Semicolon.Small_Stmts Semicolon Small_Stmts* Import_Keyword Dotted_As_Names ::: 92
Comparison Unary_Op Factor* NAME ε ::: 92
Or_Test Atom* Many_Trailers Open_Paren Testlist_Comp.Close_Paren ::: 92
Test Arith_Expr* Arith_Op.Term Atom_Expr Double_Star_Op.Factor ::: 92
And_Test Open_Curl_Bracket* Dict_Or_Set_Maker.Close_Curl_Bracket { ε ::: 92
Test_Nocond Or_Test* Or_Bool_Op.And_Test Not_Bool_Op Not_Test ::: 90
Test_Or_Star_Exprs Term* MulDiv_Op.Factor Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 90
Test_Or_Star_Exprs Unary_Op* Factor + ε ::: 90
Dots_Plus Dot_Or_Dots Dots_Plus* Dot_Or_Dots Dots_Plus ::: 90
Test Shift_Expr* Shift_Op.Arith_Expr NUMBER ε ::: 90
And_Test Not_Bool_Op Not_Test* Term MulDiv_Op.Factor ::: 90
Colon.Test Colon Test* Xor_Expr Xor_Op.And_Expr ::: 90
And_Expr Unary_Op Factor* NAME ε ::: 90
Arguments Argument* Comma.Arguments Shift_Expr Shift_Op.Arith_Expr ::: 90
Testlist_Comp Test_Or_Star_Expr* Comp_For Xor_Expr Xor_Op.And_Expr ::: 90
Testlist_Star_Expr Comparison* Comp_Op.Expr Comparison Comp_Op.Expr ::: 88
Or_Test Term* MulDiv_Op.Factor Open_Paren Testlist_Comp.Close_Paren ::: 88
And_Test Unary_Op Factor* NUMBER ε ::: 88
Subscriptlist Test* Colon.Test.Sliceop Unary_Op Factor ::: 88
Subscripts Colon Test* Atom Many_Trailers ::: 88
Small_Stmts Or_Test* Or_Bool_Op.And_Test Atom Many_Trailers ::: 88
Small_Stmts Yield_Keyword Yield_Arg* Or_Test If_Keyword.Or_Test.Else_Keyword.Test ::: 88
Yield_Arg From_Keyword Test* Open_Paren Testlist_Comp.Close_Paren ::: 88
Subscripts Subscript* Comma.Subscripts Test Colon ::: 88
Argument Unary_Op* Factor ~ ε ::: 86
In_Keyword.Or_Test In_Keyword Or_Test* Or_Test Or_Bool_Op.And_Test ::: 86
Testlist_Comp.Close_Sq_Bracket Testlist_Comp* Close_Sq_Bracket Or_Test Or_Bool_Op.And_Test ::: 86
Arglist Or_Test* Or_Bool_Op.And_Test Or_Test Or_Bool_Op.And_Test ::: 86
Arglist Test* Comp_For Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 86
Or_Test And_Test* And_Bool_Op.Not_Test And_Test And_Bool_Op.Not_Test ::: 86
